Date,Open,High,Low,Close,Adj Close,Volume
2023-10-18,42.439999,42.540001,41.709999,41.889999,41.201378,4796500
2023-10-19,41.759998,42.070000,40.959999,41.139999,40.463703,4586100
2023-10-20,41.160000,41.160000,40.689999,40.759998,40.089951,4468900
2023-10-23,40.450001,40.759998,40.130001,40.169998,39.509647,4857600
2023-10-24,40.509998,41.119999,40.500000,40.990002,40.316170,4305400
2023-10-25,40.720001,40.759998,39.209999,39.299999,38.653950,5471700
2023-10-26,39.209999,39.520000,38.230000,38.360001,37.729404,5881300
2023-10-27,38.349998,38.660000,37.930000,37.990002,37.365486,5112000
2023-10-30,38.400002,38.759998,38.009998,38.639999,38.004799,4715600
2023-10-31,38.689999,39.320000,38.490002,39.230000,38.585098,6287900
2023-11-01,39.139999,39.209999,38.220001,38.709999,38.073647,6530000
2023-11-02,39.150002,39.230000,38.240002,38.990002,38.349049,6534500
2023-11-03,39.619999,40.720001,39.509998,40.540001,39.873566,6421100
2023-11-06,40.639999,40.980000,40.029999,40.360001,39.696526,6439200
2023-11-07,40.509998,40.830002,40.150002,40.770000,40.099789,9193500
2023-11-08,37.279999,40.000000,37.169998,39.950001,39.293266,18084300
2023-11-09,40.290001,40.889999,39.799999,39.930000,39.273594,9425200
2023-11-10,39.939999,40.000000,39.349998,39.849998,39.194908,6277600
2023-11-13,39.630001,39.840000,38.599998,38.730000,38.093319,7650000
2023-11-14,39.599998,40.509998,39.529999,40.340000,39.676853,6885900
2023-11-15,40.480000,41.419998,40.450001,40.619999,39.952251,6825600
2023-11-16,40.520000,40.720001,39.700001,40.180000,39.519482,7486200
2023-11-17,40.500000,40.619999,39.820000,40.139999,39.480145,5165300
2023-11-20,40.009998,40.139999,39.200001,39.450001,38.801483,8480500
2023-11-21,39.259998,40.439999,38.980000,40.389999,39.726032,11049900
2023-11-22,40.529999,41.860001,40.500000,41.639999,40.955482,8619000
2023-11-24,41.669998,41.790001,41.279999,41.480000,40.798111,2606500
2023-11-27,41.340000,41.580002,40.750000,41.349998,40.670250,4966800
2023-11-28,40.970001,41.560001,40.930000,41.130001,40.453869,6503500
2023-11-29,41.369999,41.430000,40.580002,40.639999,39.971924,7352700
2023-11-30,40.660000,41.029999,40.180000,41.009998,40.585503,11506800
2023-12-01,40.990002,41.889999,40.599998,41.730000,41.298054,6021300
2023-12-04,41.570000,42.080002,41.389999,41.619999,41.189190,5197500
2023-12-05,41.299999,41.759998,40.990002,41.480000,41.050640,4517900
2023-12-06,41.720001,42.209999,41.439999,41.470001,41.040745,4736800
2023-12-07,41.680000,41.740002,41.340000,41.480000,41.050640,3940300
2023-12-08,41.360001,41.720001,41.160000,41.290001,40.862606,7243400
2023-12-11,40.740002,42.119999,40.630001,41.759998,41.327740,7045400
2023-12-12,41.770000,41.790001,40.910000,41.110001,40.684471,5839900
2023-12-13,41.020000,41.980000,40.740002,41.959999,41.525669,6610400
2023-12-14,42.299999,42.730000,41.990002,42.650002,42.208530,9011200
2023-12-15,42.730000,42.930000,41.660000,41.750000,41.317844,43483200
2023-12-18,41.529999,42.810001,41.520000,42.520000,42.079872,6687300
2023-12-19,42.660000,44.270000,42.570000,43.669998,43.217972,7351000
2023-12-20,43.400002,43.820000,42.830002,42.980000,42.535110,5761900
2023-12-21,43.330002,43.759998,43.070000,43.730000,43.277348,3238300
2023-12-22,43.560001,44.070000,43.450001,43.820000,43.366417,3330300
2023-12-26,43.820000,43.840000,43.259998,43.480000,43.029934,3361100
2023-12-27,43.520000,43.660000,43.099998,43.380001,42.930973,2623100
2023-12-28,43.369999,43.599998,43.119999,43.470001,43.020042,2767600
2023-12-29,43.419998,43.820000,43.360001,43.619999,43.168488,4681700
2024-01-02,43.259998,44.200001,43.200001,43.869999,43.415901,5369300
2024-01-03,43.630001,44.090000,42.959999,43.549999,43.099213,6358100
2024-01-04,43.529999,43.590000,42.410000,42.529999,42.089767,4778500
2024-01-05,42.529999,43.080002,42.389999,42.790001,42.347080,3140300
2024-01-08,42.980000,42.980000,42.410000,42.840000,42.396561,4109400
2024-01-09,42.290001,42.680000,41.959999,42.139999,41.703808,4937400
2024-01-10,42.110001,42.709999,41.939999,42.560001,42.119461,3755100
2024-01-11,42.509998,42.540001,41.490002,41.869999,41.436600,4618500
2024-01-12,41.959999,42.070000,41.060001,41.209999,40.783432,5689000
2024-01-16,40.820000,40.950001,40.160000,40.700001,40.278713,6455400
2024-01-17,40.570000,40.880001,40.279999,40.669998,40.249023,6416400
2024-01-18,40.630001,40.880001,40.340000,40.790001,40.367783,5751400
2024-01-19,41.029999,41.360001,40.500000,41.130001,40.704262,4359500
2024-01-22,41.310001,41.689999,40.880001,41.060001,40.634987,5559400
2024-01-23,41.450001,41.880001,41.180000,41.410000,40.981365,5059600
2024-01-24,42.619999,42.889999,41.310001,41.610001,41.179295,8647100
2024-01-25,41.900002,42.189999,41.259998,42.160000,41.723598,6080200
2024-01-26,42.130001,42.709999,42.130001,42.689999,42.248112,5936600
2024-01-29,42.689999,42.790001,42.029999,42.619999,42.178837,4687400
2024-01-30,42.380001,42.410000,41.919998,41.950001,41.515774,5073300
2024-01-31,41.970001,42.020000,40.970001,41.070000,40.644882,5923700
2024-02-01,41.400002,41.810001,40.770000,41.700001,41.268360,5670700
2024-02-02,41.560001,41.980000,41.009998,41.939999,41.505878,6097500
2024-02-05,41.570000,41.570000,40.939999,41.330002,40.902195,5907200
2024-02-06,41.349998,42.740002,41.310001,42.660000,42.218422,5946900
2024-02-07,42.730000,42.889999,42.270000,42.340000,41.901737,4005500
2024-02-08,42.250000,42.290001,41.639999,42.020000,41.585049,3314300
2024-02-09,42.060001,42.689999,41.790001,42.430000,41.990807,5099000
2024-02-12,42.480000,43.549999,42.240002,43.490002,43.039833,5551000
2024-02-13,42.490002,42.500000,40.740002,41.130001,40.704262,7188500
2024-02-14,41.279999,42.240002,40.830002,42.180000,41.743393,5058300
2024-02-15,42.490002,42.889999,42.430000,42.619999,42.178837,4873300
2024-02-16,42.209999,43.529999,42.139999,43.450001,43.000248,7091000
2024-02-20,43.000000,43.750000,42.970001,43.590000,43.138798,6398000
2024-02-21,43.340000,44.400002,43.090000,43.799999,43.346622,6965100
2024-02-22,43.369999,44.650002,43.240002,44.279999,43.821655,7552400
2024-02-23,43.970001,44.430000,43.119999,44.009998,43.554451,7144900
2024-02-26,44.049999,44.160000,43.669998,43.880001,43.425797,6007300
2024-02-27,44.279999,44.790001,44.049999,44.389999,43.930515,12708100
2024-02-28,47.650002,48.349998,46.529999,47.889999,47.394291,23207900
2024-02-29,47.950001,47.980000,46.980000,47.279999,46.790604,16165200
2024-03-01,47.200001,48.299999,47.060001,48.049999,47.552635,8666400
2024-03-04,48.180000,49.310001,48.040001,48.910000,48.403732,8449900
2024-03-05,48.910000,50.450001,48.869999,50.090000,49.571518,12659500
2024-03-06,50.320000,51.139999,50.320000,50.540001,50.016861,9615500
2024-03-07,50.820000,51.049999,50.340000,50.779999,50.254372,8912200
2024-03-08,50.680000,50.900002,50.180000,50.369999,50.115082,8504700
2024-03-11,50.389999,51.950001,50.380001,51.549999,51.289108,10113600
2024-03-12,51.730000,51.930000,50.680000,50.910000,50.652348,7857000
2024-03-13,51.119999,52.500000,51.090000,52.410000,52.144756,10333300
2024-03-14,52.490002,52.820000,51.970001,52.250000,51.985569,7731500
2024-03-15,51.970001,52.700001,51.889999,52.200001,51.935822,11456700
2024-03-18,52.189999,52.400002,51.320000,51.349998,51.090122,6435100
2024-03-19,51.860001,52.459999,51.250000,51.820000,51.557743,6863700
2024-03-20,51.840000,52.270000,51.599998,51.970001,51.706985,6136300
2024-03-21,51.840000,52.360001,51.680000,52.000000,51.736832,6756900
2024-03-22,52.049999,52.070000,51.400002,51.419998,51.159767,5071900
2024-03-25,51.330002,51.730000,51.189999,51.230000,50.970730,5621400
2024-03-26,51.459999,51.669998,50.880001,51.080002,50.821491,5995800
2024-03-27,51.450001,52.040001,51.410000,51.919998,51.657234,4940600
2024-03-28,52.099998,52.930000,52.000000,52.779999,52.512882,6816400
2024-04-01,52.650002,52.919998,51.840000,52.270000,52.005466,4646400
2024-04-02,52.080002,52.389999,51.810001,51.860001,51.597542,4449500
2024-04-03,51.750000,52.270000,51.520000,51.849998,51.587589,4459000
2024-04-04,52.410000,52.820000,51.330002,51.400002,51.139870,4702900
2024-04-05,51.419998,52.130001,51.419998,52.060001,51.796532,5326600
2024-04-08,52.029999,52.470001,51.480000,51.580002,51.318958,3975400
2024-04-09,51.799999,52.009998,51.509998,51.959999,51.697033,3566500
2024-04-10,51.959999,52.540001,51.900002,52.459999,52.194504,4901300
2024-04-11,52.599998,52.650002,51.810001,51.889999,51.627388,3650900
2024-04-12,51.709999,52.000000,51.049999,51.310001,51.050327,4246600
2024-04-15,51.619999,51.900002,50.740002,50.889999,50.632450,3878400
2024-04-16,50.630001,50.750000,49.869999,50.250000,49.995689,5161500
2024-04-17,50.590000,50.689999,49.410000,49.450001,49.199738,4319900
2024-04-18,51.330002,51.410000,49.930000,49.950001,49.697208,7590000
2024-04-19,50.230000,51.020000,50.000000,50.389999,50.134979,4296200
2024-04-22,50.630001,51.150002,50.389999,50.939999,50.682198,4140800
2024-04-23,51.009998,51.500000,50.700001,51.250000,50.990627,4522800
2024-04-24,51.169998,51.599998,50.779999,51.180000,50.920982,5088600
2024-04-25,50.660000,51.490002,50.560001,51.340000,51.080173,4461100
2024-04-26,51.299999,52.189999,51.200001,52.020000,51.756733,4985600
2024-04-29,52.160000,52.880001,52.130001,52.750000,52.483036,5977400
2024-04-30,52.630001,52.880001,51.439999,51.540001,51.279163,6712700
2024-05-01,51.689999,52.490002,51.040001,51.060001,50.801590,8328800
2024-05-02,49.320000,50.860001,48.520000,49.389999,49.140041,10828800
2024-05-03,49.599998,50.259998,49.369999,49.650002,49.398727,6896500
2024-05-06,49.810001,50.160000,49.250000,49.380001,49.130093,5811200
2024-05-07,49.590000,50.270000,49.590000,50.070000,49.816601,4695600
2024-05-08,49.759998,49.939999,49.599998,49.689999,49.438522,3847100
2024-05-09,49.770000,50.400002,49.700001,50.340000,50.085236,3980500
2024-05-10,50.500000,51.090000,50.430000,51.000000,50.741894,3873000
2024-05-13,51.139999,52.160000,51.040001,51.990002,51.726887,5039600
2024-05-14,52.310001,52.490002,51.599998,52.099998,51.836327,3472600
2024-05-15,52.369999,52.650002,51.779999,52.419998,52.154705,3914800
2024-05-16,52.419998,53.040001,52.060001,52.700001,52.433292,5236500
2024-05-17,52.639999,52.779999,51.119999,51.480000,51.219463,4607200
2024-05-20,51.450001,51.619999,51.020000,51.240002,50.980682,3056700
2024-05-21,51.130001,52.369999,51.130001,52.169998,51.905972,3739400
2024-05-22,52.189999,52.849998,51.869999,52.799999,52.532784,4733900
2024-05-23,52.799999,52.889999,52.310001,52.810001,52.542736,4828800
2024-05-24,53.000000,54.590000,53.000000,54.410000,54.134636,7773400
2024-05-28,54.139999,55.150002,52.840000,52.900002,52.632278,7242700
2024-05-29,52.259998,52.380001,51.380001,52.090000,51.826378,6445500
2024-05-30,51.939999,53.639999,51.860001,53.349998,53.079998,5852900
2024-05-31,53.090000,54.250000,53.020000,54.220001,54.220001,7405700
2024-06-03,54.049999,54.240002,53.189999,53.610001,53.610001,6043100
2024-06-04,53.400002,54.029999,52.939999,53.750000,53.750000,5010600
2024-06-05,53.730000,54.250000,52.790001,53.009998,53.009998,4852000
2024-06-06,53.810001,53.840000,53.310001,53.389999,53.389999,4921600
2024-06-07,53.349998,53.750000,53.029999,53.080002,53.080002,4337200
2024-06-10,52.650002,53.189999,52.419998,53.150002,53.150002,3595100
2024-06-11,52.770000,53.029999,52.139999,53.000000,53.000000,4198200
2024-06-12,53.410000,53.700001,52.810001,53.189999,53.189999,4573400
2024-06-13,53.400002,54.340000,53.360001,53.689999,53.689999,4641800
2024-06-14,53.080002,53.450001,51.950001,52.130001,52.130001,5737300
2024-06-17,52.009998,53.220001,51.720001,53.139999,53.139999,4399900
2024-06-18,52.849998,54.590000,52.849998,54.549999,54.549999,5615000
2024-06-20,54.660000,54.950001,53.470001,53.840000,53.840000,4643100
2024-06-21,53.880001,54.470001,53.669998,54.150002,54.150002,10478400
2024-06-24,54.320000,54.959999,53.990002,54.009998,54.009998,5694800
2024-06-25,53.900002,55.349998,53.810001,53.950001,53.950001,4369900
2024-06-26,53.540001,54.270000,53.320000,53.689999,53.689999,3473300
2024-06-27,53.660000,53.669998,52.860001,53.049999,53.049999,4167200
2024-06-28,52.959999,53.950001,52.669998,53.720001,53.720001,7190800
2024-07-01,53.849998,53.910000,52.279999,52.680000,52.680000,4501000
2024-07-02,52.570000,53.400002,52.029999,53.250000,53.250000,4175100
2024-07-03,53.430000,53.599998,52.230000,52.610001,52.610001,2803000
2024-07-05,52.529999,52.950001,52.139999,52.869999,52.869999,2686200
2024-07-08,52.810001,52.919998,52.389999,52.790001,52.790001,3875800
2024-07-09,52.720001,53.060001,52.150002,52.650002,52.650002,3419500
2024-07-10,52.590000,53.070000,52.189999,52.980000,52.980000,2684100
2024-07-11,53.279999,54.180000,53.279999,54.020000,54.020000,3260100
2024-07-12,54.360001,54.639999,53.840000,54.189999,54.189999,3897300
2024-07-15,53.709999,54.270000,53.570000,53.720001,53.720001,3259200
2024-07-16,53.900002,55.500000,53.610001,55.419998,55.419998,3995500
2024-07-17,55.230000,55.689999,54.419998,54.580002,54.580002,3746300
2024-07-18,54.630001,55.619999,54.340000,54.389999,54.389999,3630700
2024-07-19,54.590000,54.639999,53.500000,53.599998,53.599998,3488700
2024-07-22,53.779999,54.349998,53.389999,53.910000,53.910000,3406500
2024-07-23,53.759998,53.930000,53.110001,53.240002,53.240002,4678600
2024-07-24,53.470001,54.049999,53.270000,53.660000,53.660000,5898400
2024-07-25,53.669998,54.380001,53.099998,53.119999,53.119999,4852000
2024-07-26,53.700001,54.830002,53.639999,54.180000,54.180000,4130200
2024-07-29,54.439999,55.220001,54.320000,54.610001,54.610001,4469800
2024-07-30,54.639999,55.500000,54.599998,55.400002,55.400002,4410500
2024-07-31,55.500000,55.860001,54.740002,55.610001,55.610001,7601900
2024-08-01,55.060001,57.680000,53.740002,56.230000,56.230000,7876900
2024-08-02,55.709999,56.849998,55.340000,56.200001,56.200001,5578600
2024-08-05,54.900002,56.209999,54.549999,54.660000,54.660000,7416200
2024-08-06,55.000000,56.650002,54.560001,55.919998,55.919998,4492200
2024-08-07,56.279999,56.779999,55.049999,55.110001,55.110001,4871300
2024-08-08,55.509998,56.000000,55.150002,55.939999,55.939999,2640200
2024-08-09,56.000000,56.740002,55.860001,56.520000,56.520000,2952200
2024-08-12,56.750000,57.180000,55.500000,55.810001,55.810001,4194100
2024-08-13,56.130001,56.400002,55.250000,55.700001,55.700001,4889100
2024-08-14,55.889999,56.709999,55.750000,55.759998,55.759998,2993000
2024-08-15,56.330002,56.660000,55.610001,55.830002,55.830002,4940000
2024-08-16,55.900002,56.000000,54.799999,55.500000,55.500000,4966900
2024-08-19,55.430000,56.939999,55.290001,56.680000,56.680000,3557300
2024-08-20,56.730000,56.970001,56.369999,56.939999,56.939999,3137700
2024-08-21,57.029999,58.799999,56.619999,58.680000,58.680000,5541100
2024-08-22,58.790001,59.360001,58.310001,59.020000,59.020000,3875000
2024-08-23,59.220001,59.299999,58.480000,58.880001,58.880001,2824000
