Date,Open,High,Low,Close,Adj Close,Volume
2024-02-14,68.239998,68.900002,68.080002,68.349998,67.277878,3704900
2024-02-15,68.730003,69.959999,68.730003,69.540001,68.449219,4044400
2024-02-16,69.209999,69.870003,68.739998,68.769997,67.691292,3575800
2024-02-20,68.169998,69.339996,68.169998,68.620003,67.543648,3271800
2024-02-21,68.830002,69.019997,68.250000,68.940002,67.858620,4181200
2024-02-22,69.010002,69.519997,68.739998,68.860001,67.779884,3137100
2024-02-23,68.959999,69.879997,68.839996,69.330002,68.242508,4144500
2024-02-26,69.080002,69.500000,68.320000,68.570000,67.494423,2814300
2024-02-27,68.519997,69.290001,68.080002,69.160004,68.075180,2604100
2024-02-28,69.099998,69.800003,68.919998,69.339996,68.252342,2447000
2024-02-29,69.750000,70.120003,69.360001,69.739998,68.646072,6165600
2024-03-01,69.750000,70.089996,69.239998,69.730003,68.636230,2817300
2024-03-04,69.349998,70.059998,69.269997,69.910004,68.813416,3228400
2024-03-05,69.500000,71.169998,69.339996,70.470001,69.364632,3615800
2024-03-06,70.980003,71.419998,70.309998,71.040001,69.925682,3040100
2024-03-07,71.410004,72.129997,71.300003,71.370003,70.250511,2576700
2024-03-08,72.339996,72.489998,70.849998,70.919998,69.807564,3457800
2024-03-11,70.650002,71.739998,70.349998,71.709999,70.585175,2079200
2024-03-12,71.800003,72.110001,71.379997,71.690002,70.565491,2357800
2024-03-13,71.849998,72.900002,71.660004,72.669998,71.530113,3203100
2024-03-14,72.110001,72.660004,71.360001,71.900002,70.772194,4015000
2024-03-15,71.529999,72.589996,71.529999,72.389999,71.254509,5858600
2024-03-18,72.529999,72.669998,72.150002,72.550003,71.412003,3341000
2024-03-19,72.699997,73.000000,72.180000,72.400002,71.264359,3286600
2024-03-20,72.120003,73.559998,71.699997,73.360001,72.209290,2755400
2024-03-21,73.620003,74.010002,73.190002,73.269997,72.120697,3002600
2024-03-22,73.470001,73.900002,72.599998,72.629997,71.490746,2724700
2024-03-25,72.510002,73.470001,72.510002,73.099998,71.953377,2591100
2024-03-26,72.800003,73.379997,72.760002,73.059998,71.913994,2713200
2024-03-27,73.500000,73.970001,73.279999,73.919998,72.760506,2526400
2024-03-28,74.110001,74.400002,73.889999,74.110001,72.947525,2591700
2024-04-01,74.059998,74.169998,73.269997,73.690002,72.534119,2219400
2024-04-02,73.500000,74.010002,73.180000,73.230003,72.081337,2354400
2024-04-03,73.099998,74.029999,73.099998,73.570000,72.415993,2003000
2024-04-04,74.190002,74.680000,72.800003,73.129997,71.982895,2894500
2024-04-05,73.250000,73.820000,72.839996,73.599998,72.445526,1830600
2024-04-08,73.660004,74.010002,73.360001,73.779999,72.622704,2055100
2024-04-09,74.059998,74.169998,72.250000,72.879997,71.736816,2373300
2024-04-10,72.199997,72.339996,71.320000,71.910004,70.782043,2585300
2024-04-11,71.580002,71.620003,70.250000,70.980003,69.866631,4251800
2024-04-12,70.570000,71.320000,69.750000,70.139999,69.039803,2744600
2024-04-15,71.220001,71.669998,69.250000,69.440002,68.350784,2722400
2024-04-16,69.570000,69.639999,68.709999,68.930000,67.848785,3330300
2024-04-17,69.309998,69.680000,68.580002,68.919998,67.838936,2650900
2024-04-18,69.410004,70.150002,69.330002,69.949997,68.852776,2823600
2024-04-19,70.220001,71.309998,70.029999,71.110001,69.994583,3345300
2024-04-22,71.599998,72.430000,70.970001,71.959999,70.831253,2846000
2024-04-23,72.230003,72.599998,72.029999,72.220001,71.087173,2106200
2024-04-24,71.879997,72.760002,71.660004,72.720001,71.579330,2073800
2024-04-25,72.419998,72.760002,70.989998,71.900002,70.772194,2918500
2024-04-26,71.550003,71.660004,70.129997,70.419998,69.315407,5650600
2024-04-29,70.620003,71.750000,70.540001,71.699997,70.575333,3559300
2024-04-30,71.300003,71.790001,71.070000,71.080002,69.965057,2534500
2024-05-01,71.110001,72.709999,71.050003,71.879997,70.752502,4192600
2024-05-02,72.400002,72.639999,68.059998,70.239998,69.138237,6294000
2024-05-03,70.290001,70.760002,69.190002,70.519997,69.413841,3361200
2024-05-06,70.320000,71.220001,70.160004,71.190002,70.619095,3153900
2024-05-07,71.550003,71.860001,71.230003,71.260002,70.688538,3146700
2024-05-08,71.300003,71.970001,71.129997,71.660004,71.085327,2549500
2024-05-09,71.470001,72.860001,71.470001,72.540001,71.958267,2774000
2024-05-10,72.750000,72.910004,72.440002,72.730003,72.146751,2294300
2024-05-13,72.830002,73.230003,72.339996,72.410004,71.829315,1936700
2024-05-14,72.500000,73.360001,72.480003,73.309998,72.722092,2409400
2024-05-15,73.419998,73.800003,72.919998,73.129997,72.543533,2331900
2024-05-16,73.500000,74.010002,73.360001,73.470001,72.880814,2846400
2024-05-17,73.760002,74.260002,73.419998,74.220001,73.624802,2496400
2024-05-20,74.330002,74.449997,72.790001,72.889999,72.305458,3033100
2024-05-21,72.940002,73.400002,72.500000,72.589996,72.007866,2161800
2024-05-22,72.360001,73.709999,72.349998,72.870003,72.285629,3185600
2024-05-23,72.559998,72.650002,71.400002,71.650002,71.075409,3410900
2024-05-24,72.019997,72.709999,71.949997,72.540001,71.958267,3029300
2024-05-28,72.540001,72.550003,70.370003,70.980003,70.410782,3464300
2024-05-29,70.360001,70.800003,69.930000,70.440002,69.875114,1872300
2024-05-30,70.349998,71.230003,70.070000,71.110001,70.539742,1936800
2024-05-31,71.150002,73.209999,71.050003,72.370003,71.789635,5145500
2024-06-03,72.400002,72.500000,70.739998,71.419998,70.847252,3178100
2024-06-04,70.750000,71.440002,69.629997,70.309998,69.746147,3093100
2024-06-05,70.300003,70.629997,69.440002,70.330002,69.765991,2317800
2024-06-06,70.330002,70.660004,69.809998,70.040001,69.478317,1649700
2024-06-07,69.980003,70.709999,69.879997,70.050003,69.488243,2387100
2024-06-10,69.669998,70.379997,69.220001,70.269997,69.706467,2694200
2024-06-11,69.860001,69.930000,68.669998,69.059998,68.506172,3044900
2024-06-12,69.550003,69.750000,68.550003,69.019997,68.466492,3065200
2024-06-13,68.839996,68.839996,68.040001,68.660004,68.109390,3234400
2024-06-14,68.080002,68.599998,67.620003,68.550003,68.000267,2302400
2024-06-17,68.779999,69.430000,68.169998,69.379997,68.823608,2533600
2024-06-18,69.269997,70.080002,68.919998,69.860001,69.299759,2960400
2024-06-20,69.849998,70.980003,69.580002,70.849998,70.281822,2875800
2024-06-21,70.860001,71.400002,70.540001,71.269997,70.698448,8408300
2024-06-24,71.709999,72.500000,71.190002,72.120003,71.541641,2783000
2024-06-25,71.959999,72.099998,71.220001,71.410004,70.837334,2465000
2024-06-26,71.050003,71.330002,69.940002,71.180000,70.609177,2959200
2024-06-27,71.000000,71.309998,70.449997,70.860001,70.291740,2540900
2024-06-28,70.860001,71.269997,69.940002,70.190002,69.627121,6497600
2024-07-01,70.739998,71.029999,69.410004,69.879997,69.319595,3602600
2024-07-02,69.489998,70.250000,69.489998,70.040001,69.478317,3417400
2024-07-03,70.290001,71.000000,70.029999,70.160004,69.597359,2244200
2024-07-05,70.029999,70.180000,69.360001,69.500000,68.942650,2038400
2024-07-08,69.660004,70.230003,69.370003,69.410004,68.853371,2126000
2024-07-09,69.430000,70.580002,69.260002,69.919998,69.359276,3458100
2024-07-10,70.220001,71.650002,69.930000,71.620003,71.045647,3937900
2024-07-11,71.900002,72.480003,71.629997,72.440002,71.859077,3317100
2024-07-12,72.730003,73.779999,72.440002,73.389999,72.801453,3916700
2024-07-15,73.540001,74.919998,73.410004,74.430000,73.833115,2359800
2024-07-16,74.550003,75.690002,74.349998,75.660004,75.053253,2745200
2024-07-17,75.720001,76.889999,75.720001,76.180000,75.569077,2814300
2024-07-18,76.029999,76.900002,75.180000,75.389999,74.785416,2121900
2024-07-19,75.739998,75.739998,74.510002,74.779999,74.180305,2138800
2024-07-22,75.070000,75.330002,74.339996,75.239998,74.636612,3365600
2024-07-23,75.050003,75.430000,74.940002,75.190002,74.587021,2071200
2024-07-24,75.279999,75.779999,74.470001,74.519997,73.922386,2685000
2024-07-25,75.000000,76.680000,74.959999,75.320000,74.715973,4515600
2024-07-26,75.529999,76.400002,75.089996,76.000000,75.390518,2397100
2024-07-29,76.000000,76.239998,75.239998,75.500000,74.894531,1946700
2024-07-30,75.989998,77.120003,75.930000,76.750000,76.134506,2438800
2024-07-31,77.000000,77.500000,76.470001,76.849998,76.233704,3811000
2024-08-01,78.610001,79.339996,75.309998,75.779999,75.172287,5391100
2024-08-02,74.529999,74.769997,69.690002,70.559998,69.994148,6766300
2024-08-05,68.910004,69.099998,67.300003,67.959999,67.415001,5620500
2024-08-06,67.779999,69.260002,67.459999,68.599998,68.599998,4156100
2024-08-07,69.279999,70.199997,68.620003,68.730003,68.730003,3642300
2024-08-08,69.169998,69.940002,69.040001,69.650002,69.650002,2496200
2024-08-09,69.650002,70.180000,69.419998,70.129997,70.129997,2018000
2024-08-12,70.540001,70.980003,69.690002,69.849998,69.849998,3136000
2024-08-13,70.330002,70.720001,69.860001,70.410004,70.410004,3790500
2024-08-14,70.400002,71.480003,69.860001,71.180000,71.180000,3614700
2024-08-15,72.000000,72.459999,71.559998,71.730003,71.730003,3970600
2024-08-16,71.870003,73.080002,71.769997,73.050003,73.050003,5904100
2024-08-19,72.889999,73.529999,72.830002,73.250000,73.250000,3879700
2024-08-20,73.019997,73.180000,72.400002,72.720001,72.720001,2554100
2024-08-21,72.940002,73.059998,72.410004,72.809998,72.809998,2012900
2024-08-22,72.790001,73.889999,72.790001,73.849998,73.849998,2772500
2024-08-23,74.309998,75.070000,73.989998,74.339996,74.339996,2629500
